codigos;aplicacao/kernel;blocks;threads;Num. of Registers;shared mem. usage(B);Duration(min)(ms);Duration(max)(ms);Duration(Avg)(ms);invocations;inst_per_warp(Avg);branch_efficiency(Avg)%;warp_execution_efficiency(Avg)%;warp_nonpred_execution_efficiency(Avg)%;inst_replay_overhead(Avg);shared_load_transactions_per_request(Avg);shared_store_transactions_per_request(Avg);local_load_transactions_per_request(Avg);local_store_transactions_per_request(Avg);gld_transactions_per_request(Avg);gst_transactions_per_request(Avg);shared_store_transactions(Avg);shared_load_transactions(Avg);local_load_transactions(Avg);local_store_transactions(Avg);gld_transactions(Avg);gst_transactions(Avg);sysmem_read_transactions(Avg);sysmem_write_transactions(Avg);l2_read_transactions(Avg);l2_write_transactions(Avg);global_hit_rate(Avg)%;local_hit_rate(Avg)%;gld_requested_throughput(Avg)B/s;gst_requested_throughput(Avg)B/s;gld_throughput(Avg)B/s;gst_throughput(Avg)B/s;local_memory_overhead(Avg)%;tex_cache_hit_rate(Avg)%;l2_tex_read_hit_rate(Avg)%;l2_tex_write_hit_rate(Avg)%;tex_cache_throughput(Avg)B/s;l2_tex_read_throughput(Avg)B/s;l2_tex_write_throughput(Avg)B/s;l2_read_throughput(Avg)B/s;l2_write_throughput(Avg)B/s;sysmem_read_throughput(Avg)B/s;sysmem_write_throughput(Avg)B/s;local_load_throughput(Avg)B/s;local_store_throughput(Avg)B/s;shared_load_throughput(Avg)B/s;shared_store_throughput(Avg)B/s;gld_efficiency(Avg)%;gst_efficiency(Avg)%;tex_cache_transactions(Avg);flop_count_dp(Avg);flop_count_dp_add(Avg);flop_count_dp_fma(Avg);flop_count_dp_mul(Avg);flop_count_sp(Avg);flop_count_sp_add(Avg);flop_count_sp_fma(Avg);flop_count_sp_mul(Avg);flop_count_sp_special(Avg);inst_executed(Avg);inst_issued(Avg);sysmem_utilization(Avg);stall_inst_fetch(Avg)%;stall_exec_dependency(Avg)%;stall_memory_dependency(Avg)%;stall_texture(Avg)%;stall_sync(Avg)%;stall_other(Avg)%;stall_constant_memory_dependency(Avg)%;stall_pipe_busy(Avg)%;shared_efficiency(Avg)%;inst_fp_32(Avg);inst_fp_64(Avg);inst_integer(Avg);inst_bit_convert(Avg);inst_control(Avg);inst_compute_ld_st(Avg);inst_misc(Avg);inst_inter_thread_communication(Avg);issue_slots(Avg);cf_issued(Avg);cf_executed(Avg);ldst_issued(Avg);ldst_executed(Avg);atomic_transactions(Avg);atomic_transactions_per_request(Avg);l2_atomic_throughput(Avg)B/s;l2_atomic_transactions(Avg);l2_tex_read_transactions(Avg);stall_memory_throttle(Avg)%;stall_not_selected(Avg)%;l2_tex_write_transactions(Avg);flop_count_hp(Avg);flop_count_hp_add(Avg);flop_count_hp_mul(Avg);flop_count_hp_fma(Avg);inst_fp_16(Avg);sysmem_read_utilization(Avg);sysmem_write_utilization(Avg);sm_efficiency(Avg)%;achieved_occupancy(Avg);ipc(Avg);issued_ipc(Avg);issue_slot_utilization(Avg)%;eligible_warps_per_cycle(Avg);tex_utilization(Avg);l2_utilization(Avg);shared_utilization(Avg);ldst_fu_utilization(Avg);cf_fu_utilization(Avg);special_fu_utilization(Avg);tex_fu_utilization(Avg);single_precision_fu_utilization(Avg);double_precision_fu_utilization(Avg);flop_hp_efficiency(Avg)%;flop_sp_efficiency(Avg)%;flop_dp_efficiency(Avg)%;dram_read_transactions(Avg);dram_write_transactions(Avg);dram_read_throughput(Avg)B/s;dram_write_throughput(Avg)B/s;dram_utilization(Avg);half_precision_fu_utilization(Avg);ecc_transactions(Avg);ecc_throughput(Avg)B/s;time_percentage
R_U1;pathfinder  dynproc_kernelint, int*, int*, int*, int, int, int, int;463.0;256.0;14.0;2000.0;0.038016997;0.041346002;0.0402066;5.0;747.524514; 100.00;97.03;91.31;0.003114;0.999562;0.999078;0.0;0.0;7.655381;4.237168;146420.0;292840.0;0.0;0.0;588076.0;15666.0;0.0;5.0;357290.0;15682.0;39.25; 0.00;195430000000.0;8608900000.0;245630000000.0;10789000000.0; 0.00;39.24;28.72;51.72;203160000000.0;245630000000.0;10789000000.0;246070000000.0;10801000000.0;0.0;3526200.0;0.0;0.0;806730000000.0;403370000000.0;79.63;79.80;294981.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2768830.0;2777265.0;  1; 4.64;14.95;56.40; 0.00;11.54; 9.66; 0.96; 0.64;91.98;0.0;0.0;43055212.0;0.0;7159354.0;15298956.0;15389855.0;0.0;2392557.0;377672.0;377672.0;901518.0;674202.0;0.0;0.0;0.0;0.0;356646.0; 0.01; 1.22;15666.0;0.0;0.0;0.0;0.0;0.0; 0;  1;83.67;0.882899;1.82726;1.854038;39.93;2.267026;  1;  2;  3;  2;  1; 0;  1;  3; 0; 0.00; 0.00; 0.00;254373.0;45408.0;175190000000.0;31274000000.0;  5; 0;0.0;0.0;100.0
R_V1;sc_gpu  kernel_compute_costint, int, long, Point*, int, int, float*, float*, int*, bool*;128.0;512.0;32.0;0.0;0.22551;0.27163002;0.24671477;1611.0;2692.4;96.96;99.52;99.30;0.000666;0.0;0.0;0.0;0.0;6.166676;9.01022;0.0;0.0;0.0;0.0;6549217.0;41318.0;0.0;5.0;2868947.0;41331.0;56.27; 0.00;264190000000.0;1008899999.9999999;343370000000.0;4953200000.0; 0.00;55.93;23.27;98.35;509680000000.0;343370000000.0;4953200000.0;343930000000.0;4954800000.0;0.0;628510.0;0.0;0.0;0.0;0.0;76.94;23.52;4251563.0;0.0;0.0;0.0;0.0;50528256.0;16908288.0;16777216.0;65536.0;0.0;5513988.0;5517666.0;  1; 0.41;35.52;17.58; 0.15; 0.00;45.75; 0.15; 0.13; 0.00;33816576.0;0.0;88735744.0;0.0;1252347.0;33947648.0;17454065.0;0.0;4359365.0;52811.0;52811.0;4265816.0;1073454.0;0.0;0.0;0.0;0.0;2864305.0; 0.07; 0.25;41318.0;0.0;0.0;0.0;0.0;0.0; 0;  1;80.66;0.94694;0.664431;0.664505;13.13;0.673746;  2;  2; 0;  1;  1; 0;  3;  2; 0; 0.00; 1.92; 0.00;2201586.0;71398.0;263930000000.0;8559300000.0;  6; 0;0.0;0.0;100.0
R_W2;srad-v1  reducelong, int, int, float*, float*;450.0;512.0;32.0;4000.0;0.013153;0.016641;0.014760256;200.0;321.916458; 100.00;73.44;69.23;0.003632;1.0;0.992037;0.0;0.0;5.534765;1.0;49908.0;85863.0;0.0;0.0;58135.0;451.0;0.0;5.0;29909.0;464.0;24.99; 0.00;56190000000.0;112550000.0;57310000000.0;900370000.0; 0.00;24.80;54.53; 100.00;56544000000.0;57310000000.0;900370000.0;58311000000.0;927440000.0;0.0;9981800.0;0.0;0.0;669590000000.0;389200000000.0;56.23;12.50;29003.0;0.0;0.0;0.0;0.0;229915.0;229915.0;0.0;0.0;3072.0;569168.0;570922.0;  1;10.72;29.56;17.41; 0.01;23.63;11.09; 5.15; 0.71;22.62;232987.0;0.0;4579932.0;15872.0;2193948.0;1150969.0;3805713.0;0.0;530807.0;100986.0;100986.0;208489.0;186892.0;0.0;0.0;0.0;0.0;29396.0; 0.02; 1.72;451.0;0.0;0.0;0.0;0.0;0.0; 0;  1;37.91;0.490583;1.221971;1.232113;28.45;1.741921;  1;  1;  2;  2;  1;  1;  1;  1; 0; 0.00; 0.12; 0.00;16254.0;4250.0;31690000000.0;8287699999.999999;  1; 0;0.0;0.0;32.368893
R_W3;srad-v1  srad2float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*;450.0;512.0;21.0;0.0;0.023041;0.024609;0.02382674;100.0;124.758333; 100.00; 100.00;95.20;0.006114;0.0;0.0;0.0;0.0;8.100654;4.0;0.0;0.0;0.0;0.0;582032.0;28740.0;0.0;5.0;286458.0;28753.0;50.92; 0.00;316200000000.0;35012000000.0;348040000000.0;35013000000.0; 0.00;50.83;39.61; 100.00;350130000000.0;348040000000.0;35013000000.0;348980000000.0;35029000000.0;0.0;6237500.0;0.0;0.0;0.0;0.0;90.85; 100.00;287400.0;689748.0;0.0;229916.0;229916.0;1609412.0;0.0;689748.0;229916.0;229916.0;898260.0;903704.0;  1; 1.52;15.77;63.90; 3.56; 0.00; 5.16; 1.73; 0.51; 0.00;1149580.0;459832.0;18396132.0;2069244.0;230400.0;2529076.0;2531012.0;0.0;853406.0;14385.0;14385.0;330540.0;93435.0;0.0;0.0;0.0;0.0;285688.0; 5.92; 1.93;28740.0;0.0;0.0;0.0;0.0;0.0; 0;  1;86.00;0.815946;0.956202;0.96615;22.81;1.877855;  2;  2; 0;  1;  1;  1;  2;  2;  4; 0.00; 0.58; 7.93;173012.0;50828.0;210780000000.0;61922000000.0;  6; 0;0.0;0.0;26.125738
R_W5;srad-v1  preparelong, float*, float*, float*;450.0;512.0;10.0;0.0;0.005376;0.006721;0.006241858;100.0;23.96875; 100.00; 100.00;95.84;0.028606;0.0;0.0;0.0;0.0;7.999861;4.0;0.0;0.0;0.0;0.0;114958.0;57480.0;0.0;5.0;57874.0;57493.0;50.00; 0.00;223950000000.0;223950000000.0;223960000000.0;223960000000.0; 0.00;50.00;52.86;46.39;223960000000.0;223960000000.0;223960000000.0;225490000000.0;224010000000.0;0.0;19949000.0;0.0;0.0;0.0;0.0; 100.00; 100.00;57480.0;0.0;0.0;0.0;0.0;229916.0;0.0;0.0;229916.0;0.0;172575.0;177513.0;  1; 4.13; 6.08;75.30; 0.00; 0.00; 5.18; 6.27; 0.22; 0.00;229916.0;0.0;2760928.0;0.0;230400.0;919664.0;1151516.0;0.0;177513.0;14385.0;14385.0;129360.0;43140.0;0.0;0.0;0.0;0.0;57480.0; 2.30; 0.52;57480.0;0.0;0.0;0.0;0.0;0.0; 0;  1;64.68;0.865816;0.697533;0.71842;17.96;0.996064;  1;  1; 0;  1;  1; 0;  2;  1; 0; 0.00; 0.24; 0.00;27051.0;34828.0;105400000000.0;135699999999.99998;  6; 0;0.0;0.0;6.8441234
R_W6;srad-v1  sradfloat, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*;450.0;512.0;19.0;0.0;0.030561;0.032194;0.031486977;100.0;305.38125; 100.00; 100.00;92.81;0.002905;0.0;0.0;0.0;0.0;8.223815;4.0;0.0;0.0;0.0;0.0;531793.0;143700.0;0.0;5.0;256066.0;143713.0;52.01; 0.00;200890000000.0;142230000000.0;252630000000.0;142230000000.0; 0.00;51.30;88.93; 0.00;256019999999.99997;252630000000.0;142230000000.0;253450000000.0;142240000000.0;0.0;5067600.0;0.0;0.0;0.0;0.0;79.52; 100.00;258660.0;3678656.0;229916.0;1609412.0;229916.0;8047060.0;2299160.0;2299160.0;1149580.0;689748.0;2198745.0;2205157.0;  1; 6.26;37.74;20.01; 0.08; 0.00;29.91; 2.15; 0.60; 0.00;11495800.0;2069244.0;29432100.0;2758992.0;5978300.0;3218824.0;10348156.0;0.0;2025529.0;287415.0;287415.0;416760.0;114990.0;0.0;0.0;0.0;0.0;255234.0; 1.20; 2.04;143700.0;0.0;0.0;0.0;0.0;0.0; 0;  1;87.74;0.865732;1.851936;1.846729;42.41;2.794397;  1;  2; 0;  1;  1;  1;  2;  4; 8; 0.00; 2.32;33.89;28686.0;138106.0;28394000000.0;136699999999.99998;  4; 0;0.0;0.0;34.525097
R_X1;srad-v2  srad_cuda_1float*, float*, float*, float*, float*, float*, int, int, float;16384.0;256.0;21.0;6000.0;0.51538;0.51826;0.51682;2.0;242.515625;94.66;97.28;89.05;0.000251;1.375;0.997262;0.0;0.0;6.397516;4.0;919077.0;1081344.0;0.0;0.0;4218880.0;2621440.0;0.0;5.0;1587863.0;2621453.0;62.52; 0.00;81660000000.0;191350000000.0;115410000000.0;191350000000.0; 0.00;55.58;66.81;50.00;192550000000.0;115410000000.0;191350000000.0;115900000000.0;191350000000.0;0.0;382700.0;0.0;0.0;315730000000.0;268350000000.00003;70.76; 100.00;2637824.0;67108864.0;4194304.0;29360128.0;4194304.0;335544320.0;54525952.0;130023424.0;20971520.0;20971520.0;31787008.0;31794986.0;  1; 4.69;37.65;20.42; 0.00;15.15;19.80; 0.09; 0.24;78.83;255852544.0;37748736.0;260292608.0;29360128.0;91095040.0;92536832.0;138866381.0;0.0;27582368.0;4947968.0;4947968.0;8015872.0;4071424.0;0.0;0.0;0.0;0.0;1581056.0; 1.28; 0.68;2621440.0;0.0;0.0;0.0;0.0;0.0; 0;  1;99.16;0.971695;1.488406;1.494721;32.42;1.709229;  1;  2;  1;  1;  1;  1;  2;  3; 8; 0.00; 6.11;39.11;570270.0;2621398.0;41626000000.0;191350000000.0;  6; 0;0.0;0.0;56.432796
R_X2;srad-v2  srad_cuda_2float*, float*, float*, float*, float*, float*, int, int, float, float;16384.0;256.0;20.0;5000.0;0.39870998;0.39928;0.39899498;2.0;124.257812;86.15;97.32;95.00;0.000333;1.225;1.0;0.0;0.0;7.497076;4.0;655360.0;802816.0;0.0;0.0;7876608.0;524288.0;0.0;5.0;3679208.0;524301.0;53.35; 0.00;269850000000.00003;41093000000.0;287970000000.0;41093000000.0; 0.00;52.96;14.37;99.98;329380000000.0;287970000000.0;41093000000.0;288370000000.0;41094000000.0;0.0;410920.0;0.0;0.0;251690000000.0;205460000000.0;93.71; 100.00;4202496.0;12582912.0;0.0;4194304.0;4194304.0;29360128.0;0.0;12582912.0;4194304.0;0.0;16286720.0;16292227.0;  1; 2.11;13.00;68.35; 0.00;12.68; 3.12; 0.08; 0.18;89.89;16777216.0;8388608.0;235044864.0;16777216.0;25100288.0;79757312.0;113278976.0;0.0;14062008.0;1196032.0;1196032.0;7217152.0;3672064.0;0.0;0.0;0.0;0.0;3674112.0; 0.11; 0.37;524288.0;0.0;0.0;0.0;0.0;0.0; 0;  1;99.20;0.974011;0.818872;0.822041;17.74;0.936042;  2;  2;  1;  1;  1; 0;  2;  2;  4; 0.00; 0.57; 7.86;3149314.0;547387.0;246840000000.0;42903000000.0; 7; 0;0.0;0.0;43.567204
S_C1;level1_BFS  BFS_kernel_warpunsigned int*, unsigned int*, unsigned int*, int, int, unsigned int, int, int*;1.0;1024.0;14.0;0.0;0.008064;0.025185;0.017820135;100.0;510.5; 100.00;89.78;87.80;0.004148;0.0;0.0;0.0;0.0;3.755283;0.987449;0.0;0.0;0.0;0.0;5074.0;112.0;0.0;5.0;1866.0;125.0;71.88; 0.00;360210000.0;33756000.0;2593900000.0;202490000.0; 0.00;70.60;99.76;88.99;8796500000.0;2593900000.0;202490000.0;3282900000.0;226490000.0;0.0;9007500.0;0.0;0.0;0.0;0.0;13.38;15.42;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1024.0;16336.0;16400.0;  1; 9.73;16.24;65.56; 0.00; 0.00; 3.85; 2.59; 0.57; 0.00;1024.0;0.0;293199.0;5120.0;96399.0;38999.0;8167.0;0.0;15204.0;3614.0;3614.0;5164.0;1564.0;0.0;0.0;0.0;0.0;1474.0; 0.01; 1.44;112.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 3.04;0.289038;0.658738;0.662719;15.31;0.870237;  1;  1; 0;  1;  1;  1;  1;  1; 0; 0.00; 0.00; 0.00;175.0;3.0;316820000.0;6017100.0; 0; 0;0.0;0.0;100.0
S_D1;level1_FFT  void chk512_device<double2>double2 const *, int, char*;64.0;64.0;54.0;0.0;0.00288;0.0031040001;0.0029121;10.0;85.0; 100.00; 100.00;70.59;0.035221;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;32768.0;0.0;0.0;5.0;33079.0;13.0; 0.00; 0.00;262029999999.99997;0.0;262029999999.99997;0.0; 0.00; 0.00; 100.00; 0.00;262029999999.99997;262029999999.99997;0.0;264519999999.99997;106450000.0;0.0;40942000.0;0.0;0.0;0.0;0.0; 100.00; 0.00;32768.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10880.0;11262.0;  1; 5.79;18.26;58.42; 0.24; 0.00; 1.68;14.54; 0.09; 0.00;0.0;65536.0;53248.0;0.0;4096.0;65536.0;57344.0;0.0;9854.0;128.0;128.0;8576.0;3328.0;0.0;0.0;0.0;0.0;32768.0; 0.93; 0.06;0.0;0.0;0.0;0.0;0.0;0.0; 0;  1;35.80;0.068365;0.153121;0.156666; 3.43;0.135911;  1;  1; 0;  1;  1; 0;  1;  1;  3; 0.00; 0.00; 0.00;72.0;21.0;593660000.0;176050000.0;  1; 0;0.0;0.0;4.375177
S_D2;level1_FFT  void chk512_device<float2>float2 const *, int, char*;128.0;64.0;38.0;0.0;0.002592;0.002753;0.0026497997;10.0;85.0; 100.00; 100.00;69.41;0.033883;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;32768.0;0.0;0.0;5.0;33018.0;13.0; 0.00; 0.00;285190000000.0;0.0;285190000000.0;0.0; 0.00; 0.00; 100.00; 0.00;285190000000.0;285190000000.0;0.0;287380000000.0;115860000.0;0.0;44561000.0;0.0;0.0;0.0;0.0; 100.00; 0.00;32768.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21760.0;22508.0;  1; 5.69; 4.82;67.27; 4.26; 0.00; 1.47;13.79; 0.70; 0.00;131072.0;0.0;106496.0;0.0;8192.0;131072.0;106496.0;0.0;19692.0;256.0;256.0;17152.0;6656.0;0.0;0.0;0.0;0.0;32768.0; 1.24; 0.76;0.0;0.0;0.0;0.0;0.0;0.0; 0;  1;36.86;0.132327;0.30563;0.311707; 6.82;0.335396;  1;  1; 0;  1;  1; 0;  2;  1; 0; 0.00; 0.00; 0.00;40.0;20.0;363620000.0;178250000.0;  1; 0;0.0;0.0;3.9810936
S_D3;level1_FFT  void FFT512_device<double2, double>double2*;128.0;64.0;48.0;4500.0;0.022497;0.022977;0.022576999;10.0;460.0; 100.00; 100.00; 100.00;0.010041;2.0;2.0;0.0;0.0;16.0;16.0;16384.0;16384.0;0.0;0.0;32768.0;32768.0;0.0;5.0;33798.0;32781.0; 0.00; 0.00;41648000000.0;41648000000.0;41648000000.0;41648000000.0; 0.00; 0.00; 100.00; 100.00;41648000000.0;41648000000.0;41648000000.0;42958000000.0;41665000000.0;0.0;6507500.0;0.0;0.0;83297000000.0;83297000000.0; 100.00; 100.00;32768.0;2523136.0;1179648.0;475136.0;393216.0;0.0;0.0;0.0;0.0;229376.0;117760.0;118947.0;  1; 0.77;84.70; 5.14; 0.00; 5.98; 0.35; 2.66; 0.01; 100.00;344064.0;2048000.0;139264.0;360448.0;8192.0;655360.0;212992.0;0.0;117411.0;256.0;256.0;59904.0;23040.0;0.0;0.0;0.0;0.0;32768.0; 0.35; 0.04;32768.0;0.0;0.0;0.0;0.0;0.0; 0;  1;72.59;0.13583;0.158381;0.161629; 3.99;0.161632;  1;  1;  1;  1;  1;  1;  1;  1; 8; 0.00; 0.00;31.39;4895.0;5234.0;6221800000.0;6653500000.0;  1; 0;0.0;0.0;33.91998
S_D4;level1_FFT  void IFFT512_device<float2, float>float2*;256.0;64.0;32.0;2250.0;0.0073920004;0.0076160002;0.0074433996;10.0;448.0; 100.00; 100.00; 100.00;0.008123;1.5;1.0;0.0;0.0;8.0;8.0;16384.0;24576.0;0.0;0.0;32768.0;32768.0;0.0;5.0;33552.0;32781.0; 0.00; 0.00;123830000000.0;123830000000.0;123830000000.0;123830000000.0; 0.00; 0.00; 100.00; 100.00;123830000000.0;123830000000.0;123830000000.0;126790000000.0;123880000000.0;0.0;19349000.0;0.0;0.0;371500000000.0;247660000000.0; 100.00; 100.00;32768.0;229376.0;0.0;0.0;229376.0;5079040.0;2359296.0;950272.0;819200.0;458752.0;229376.0;231327.0;  1; 2.82;53.58;12.38; 0.48;16.68; 1.44; 6.29; 0.08;80.00;4816896.0;229376.0;278528.0;262144.0;16384.0;1310720.0;425984.0;0.0;201119.0;512.0;512.0;87040.0;46080.0;0.0;0.0;0.0;0.0;32768.0; 4.56; 1.67;32768.0;0.0;0.0;0.0;0.0;0.0; 0;  1;63.72;0.255755;0.953943;0.95199;20.69;1.079582;  1;  1;  2;  1;  1;  1;  1;  2;  5; 0.00; 5.18; 7.49;231.0;242.0;896230000.0;938030000.0;  1; 0;0.0;0.0;11.183061
S_D5;level1_FFT  void IFFT512_device<double2, double>double2*;128.0;64.0;48.0;4500.0;0.023297;0.023457;0.023392899;10.0;477.0; 100.00; 100.00; 100.00;0.009204;2.0;2.0;0.0;0.0;16.0;16.0;16384.0;16384.0;0.0;0.0;32768.0;32768.0;0.0;5.0;33896.0;32781.0; 0.00; 0.00;40074000000.0;40074000000.0;40074000000.0;40074000000.0; 0.00; 0.00; 100.00; 100.00;40074000000.0;40074000000.0;40074000000.0;41454000000.0;40090000000.0;0.0;6261500.0;0.0;0.0;80148000000.0;80148000000.0; 100.00; 100.00;32768.0;2654208.0;1179648.0;475136.0;524288.0;0.0;0.0;0.0;0.0;229376.0;122112.0;123245.0;  1; 0.57;85.82; 4.89; 0.00; 5.60; 0.34; 2.41; 0.01; 100.00;344064.0;2179072.0;139264.0;360448.0;8192.0;655360.0;221184.0;0.0;120941.0;256.0;256.0;59904.0;23040.0;0.0;0.0;0.0;0.0;32768.0; 0.29; 0.07;32768.0;0.0;0.0;0.0;0.0;0.0; 0;  1;73.29;0.13582;0.158721;0.161037; 3.95;0.164214;  1;  1;  1;  1;  1;  1;  1;  1; 9; 0.00; 0.00;31.69;471.0;81.0;590090000.0;101440000.0;  1; 0;0.0;0.0;35.145794
S_D6;level1_FFT  void FFT512_device<float2, float>float2*;256.0;64.0;32.0;2250.0;0.0074239997;0.008545;0.0075843995;10.0;432.0; 100.00; 100.00; 100.00;0.00921;1.5;1.0;0.0;0.0;8.0;8.0;16384.0;24576.0;0.0;0.0;32768.0;32768.0;0.0;5.0;33700.0;32781.0; 0.00; 0.00;122860000000.0;122860000000.0;122860000000.0;122860000000.0; 0.00; 0.00;90.00; 100.00;122860000000.0;122860000000.0;122860000000.0;126350000000.0;122900000000.0;0.0;19196000.0;0.0;0.0;368570000000.0;245710000000.0; 100.00; 100.00;32768.0;229376.0;0.0;0.0;229376.0;4816896.0;2359296.0;950272.0;557056.0;458752.0;221184.0;223249.0;  1; 2.90;53.39;12.08; 0.45;16.64; 1.40; 6.64; 0.09;80.00;4554752.0;229376.0;278528.0;262144.0;16384.0;1310720.0;425984.0;0.0;188945.0;512.0;512.0;87040.0;46080.0;0.0;0.0;0.0;0.0;32768.0; 4.89; 1.51;32768.0;0.0;0.0;0.0;0.0;0.0; 0;  1;63.99;0.256124;0.823825;0.854801;18.09;0.975233;  1;  1;  2;  1;  1;  1;  1;  1;  5; 0.00; 4.95; 7.54;6706.0;5492.0;25146000000.0;20593000000.0;  1; 0;0.0;0.0;11.394901
S_E2;level1_GEMM  void gemm_kernel2x2_tile_multiple_core<double, bool=1, bool=0, bool=0, bool=0, bool=1>double*, double const *, double const *, int, int, int, int, int, int, double*, double*, double, double, int;64.0;64.0;48.0;4250.0;0.030273002;0.031649;0.030688463;50.0;1522.0; 100.00; 100.00;99.41;0.005271;1.0;2.0;0.0;0.0;8.0;6.4;16384.0;65536.0;0.0;0.0;65536.0;4096.0;0.0;5.0;66826.0;4109.0; 0.00; 0.00;61750000000.0;3859400000.0;61750000000.0;3859400000.0; 0.00; 5.56;99.25;98.00;61750000000.0;61750000000.0;3859400000.0;62965000000.0;3872200000.0;0.0;4824200.0;0.0;0.0;247000000000.0;61750000000.0; 100.00; 100.00;65536.0;4210688.0;0.0;2097152.0;16384.0;0.0;0.0;0.0;0.0;0.0;194816.0;195843.0;  1; 1.98;74.73;15.36; 0.00; 4.83; 1.35; 1.53; 0.07; 180.00;0.0;2117632.0;847872.0;0.0;40960.0;2637824.0;552960.0;0.0;183299.0;1536.0;1536.0;113024.0;84992.0;0.0;0.0;0.0;0.0;65536.0; 0.11; 0.04;4096.0;0.0;0.0;0.0;0.0;0.0; 0;  1;63.95;0.0705;0.225115;0.225625; 5.28;0.212769;  1;  1;  1;  1;  1; 0;  1;  1;  6; 0.00; 0.00;38.80;871.0;267.0;840610000.0;258170000.00000003;  1; 0;0.0;0.0;38.408844
S_E4;level1_GEMM  void gemm_kernel2x2_tile_multiple_core<double, bool=1, bool=0, bool=0, bool=0, bool=0>double*, double const *, double const *, int, int, int, int, int, int, double*, double*, double, double, int;64.0;64.0;48.0;4250.0;0.031169001;0.032417;0.031425044;50.0;1526.0; 100.00; 100.00;99.41;0.005274;1.0;2.0;0.0;0.0;8.0;6.4;16384.0;65536.0;0.0;0.0;65536.0;4096.0;0.0;5.0;66585.0;4109.0; 0.00; 0.00;60246000000.0;3765300000.0;60246000000.0;3765300000.0; 0.00; 5.56;99.50;97.00;60246000000.0;60246000000.0;3765300000.0;61210000000.0;3778200000.0;0.0;4706700.0;0.0;0.0;240980000000.0;60246000000.0; 100.00; 100.00;65536.0;4210688.0;0.0;2097152.0;16384.0;0.0;0.0;0.0;0.0;0.0;195328.0;196360.0;  1; 3.48;72.00;16.01; 0.00; 4.21; 2.69; 1.42; 0.06; 180.00;0.0;2117632.0;884736.0;0.0;40960.0;2637824.0;532480.0;0.0;182020.0;1536.0;1536.0;113024.0;84992.0;0.0;0.0;0.0;0.0;65536.0; 0.09; 0.03;4096.0;0.0;0.0;0.0;0.0;0.0; 0;  1;63.48;0.070867;0.221076;0.223084; 5.17;0.207725;  1;  1;  1;  1;  1; 0;  1;  1;  6; 0.00; 0.00;38.00;922.0;267.0;868100000.0;251580000.0;  1; 0;0.0;0.0;39.330727
S_F1;level1_MD5Hash  FindKeyWithDigest_Kernelunsigned int, unsigned int, unsigned int, unsigned int, int, int, int, int*, unsigned char*, unsigned int*;2605.0;384.0;31.0;0.0;0.51396996;0.51855;0.51673204;10.0;2510.3; 100.00; 100.00;98.80;0.000134;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;5.0;14200.0;30.0; 0.00; 0.00;0.0;53082.0;0.0;788680.0; 0.00; 0.00; 0.00;95.38;0.0;0.0;788680.0;841310000.0;1824800.0;0.0;303340.0;0.0;0.0;0.0;0.0; 0.00; 6.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000320.0;78470442.0;78481083.0;  1; 2.73;23.38; 0.00; 0.00; 0.00;62.09; 0.08; 5.65; 0.00;1000320.0;0.0;2365020688.0;2000640.0;60000320.0;13.0;53002250.0;0.0;77793564.0;1968761.0;1968761.0;62533.0;62533.0;0.0;0.0;0.0;0.0;0.0; 0.00; 6.06;13.0;0.0;0.0;0.0;0.0;0.0; 0;  1;98.64;0.887908;2.962505;2.962468;73.41;6.198097; 0;  1; 0;  1;  1;  1;  1; 8; 0; 0.00; 0.00; 0.00;6435.0;18.0;381260000.0;1072400.0;  1; 0;0.0;0.0;100.0
